datetime,TotalActivePower,TotalReactivePower,Voltage,CurrentIntensity,Device_1,Device_2,Device_3,Rest_active_power
1/9/2018 22:00,109.598,3.372,14651.74,446.8,0,35,717,1074.6333
1/9/2018 23:00,15.24,2.51,14843.74,60.2,0,0,0,254
1/10/2018 0:00,15.158,2.614,14802.57,61.4,0,0,0,252.63333
1/10/2018 1:00,16.42,3.948,14823.58,68,0,0,0,273.66666
1/10/2018 2:00,16.506,3.514,14974.6,65.4,0,0,0,275.1
1/10/2018 3:00,17.52,5.396,14901.42,72.4,0,37,0,255
1/10/2018 4:00,16.562,3.8799999,14756.86,68.200005,0,26,0,250.03334
1/10/2018 5:00,15.65,2.708,14728.68,63.2,0,0,0,260.83334
1/10/2018 6:00,65.882,3.588,14681.47,269.2,0,0,817,281.03333
1/10/2018 7:00,160.02,3.154,14454.36,664.8,0,0,1069,1598
1/10/2018 8:00,112.65,4.384,14543.38,463.8,0,0,1082,795.5
1/10/2018 9:00,83.362,4.078,14472.29,343.19998,0,17,1071,301.36667
1/10/2018 10:00,81.994,6.126,14489.5,336.19998,0,44,1073,249.56667
1/10/2018 11:00,37.934002,2.938,14560.46,156,0,0,356,276.23334
1/10/2018 12:00,33.212,6.752,14680.65,146.2,0,0,0,553.5333
1/10/2018 13:00,77.688,5.054,14752.24,322.8,0,0,572,722.8
1/10/2018 14:00,70.878,3.302,14761.73,292.2,0,0,344,837.3
1/10/2018 15:00,30.064,10.964,14845.33,132,0,59,29,413.06668
1/10/2018 16:00,124.258,7.782,14703.6,508.2,331,6,1106,627.9667
1/10/2018 17:00,226.114,23.876,14303.7,956.4,990,0,1047,1731.5667
1/10/2018 18:00,235.354,22.862,14330.81,989.4,288,475,1050,2109.5667
1/10/2018 19:00,227.678,8.022,14256.08,962,191,1042,1040,1521.6333
1/10/2018 20:00,185.4,9.594,14428.2,779.2,426,1177,1064,423
1/10/2018 21:00,72.736,5.328,14661.7705,305.4,602,43,168,399.26666
1/10/2018 22:00,25.894,6.544,14818.65,113.6,0,10,0,421.56668
1/10/2018 23:00,154.014,5.326,14801.57,628.8,0,1352,651,563.9
1/11/2018 0:00,22.64,9.434,14963.9,105,0,86,0,291.33334
1/11/2018 1:00,20.562,5.962,14951.28,94.2,0,29,0,313.7
1/11/2018 2:00,17.59,2.956,15008.42,80.8,0,10,0,283.16666
1/11/2018 3:00,17.924,3.582,15101.92,81.6,0,9,0,289.73334
1/11/2018 4:00,19.632,5.342,15114.12,89.6,0,10,0,317.2
1/11/2018 5:00,20.68,7.254,14968.65,95.2,0,64,0,280.66666
1/11/2018 6:00,18.328,3.416,14934.86,83.6,0,19,8,278.46667
1/11/2018 7:00,50.234,3.448,14694.36,208,0,0,539,298.23334
1/11/2018 8:00,42.724,4.438,14671.96,181.6,0,0,0,712.06665
1/11/2018 9:00,41.118,3.152,14559.67,173.4,0,0,193,492.3
1/11/2018 10:00,77.45,4.012,14666.65,322,0,395,594,301.83334
1/11/2018 11:00,73.524,8.176,14606.28,312.8,0,814,0,411.4
1/11/2018 12:00,133.166,7.926,14522.82,562.8,0,1535,122,562.43335
1/11/2018 13:00,243.168,5.264,14516.08,1011.4,577,2004,937,534.8
1/11/2018 14:00,64.972,7.832,14788.84,270.2,604,147,0,331.86667
1/11/2018 15:00,29.973999,3.316,14878.18,124.8,0,38,0,461.56668
1/11/2018 16:00,28.658,2.14,14870.68,119.6,0,9,0,468.63333
1/11/2018 17:00,86.578,3.684,14471.91,360.4,0,8,0,1434.9667
1/11/2018 18:00,186.572,13.412,14478.23,776.6,790,57,91,2171.5332
1/11/2018 19:00,228.37,16.67,14426.47,960.4,1020,5,550,2231.1667
1/11/2018 20:00,119.984,6.678,14551.46,497,393,0,724,882.73334
1/11/2018 21:00,210.236,4.53,14439.49,873.4,522,0,1067,1914.9333
1/11/2018 22:00,162.812,1.8820001,14523.31,670,162,0,1062,1489.5333
1/11/2018 23:00,59.092,8.734,14855.89,246.8,453,62,0,469.86667
1/12/2018 0:00,18.756,5.096,15009.11,80.8,0,2,0,310.6
1/12/2018 1:00,15.264,3.482,14821.02,60.8,0,0,0,254.4
1/12/2018 2:00,16.232,2.9520001,14986.83,64.200005,0,0,0,270.53333
1/12/2018 3:00,15.686,2.3,15063.38,61,0,0,0,261.43335
1/12/2018 4:00,50.2,5.82,15014.11,203.40001,0,32,527,277.66666
1/12/2018 5:00,18.584,7.118,14922.53,78.8,0,32,0,277.73334
1/12/2018 6:00,44.54,5.284,14820.8,186.4,0,0,0,742.3334
1/12/2018 7:00,132.608,4.452,14478.54,548,0,0,981,1229.1333
1/12/2018 8:00,89.044,4.97,14453.87,364.8,0,0,1069,415.06665
1/12/2018 9:00,80.71,4.15,14435.64,330.6,0,0,1065,280.16666
1/12/2018 10:00,84.73,6.844,14579.19,344.6,0,65,1087,260.16666
1/12/2018 11:00,80.174,3.102,14567.36,324.19998,0,0,1084,252.23334
1/12/2018 12:00,81.422,2.658,14621.88,329,0,0,1092,265.03333
1/12/2018 13:00,81.366,3.0740001,14681.45,328.4,0,0,1101,255.1
1/12/2018 14:00,83.474,3.604,14814.9,335.4,0,0,1121,270.23334
1/12/2018 15:00,87.846,8.014,14844.73,352.2,0,64,1124,276.1
1/12/2018 16:00,66.032,4.368,14880.42,265.4,0,2,804,294.53333
1/12/2018 17:00,52.082,4.028,14572.76,215.6,0,0,0,868.0333
1/12/2018 18:00,66.384,3.382,14589.68,274.6,0,0,0,1106.4
1/12/2018 19:00,91.828,6.972,14687.08,375.8,0,0,0,1530.4667
1/12/2018 20:00,102.104,10.22,14547.14,422.6,0,61,0,1640.7333
1/12/2018 21:00,162.086,3.99,14506.89,670,0,3,1022,1676.4333
1/12/2018 22:00,45.438,3.7540002,14753.86,186.8,0,0,70,687.3
1/12/2018 23:00,22.688,2.794,14905.81,96.6,0,0,0,378.13333
1/13/2018 0:00,19.058,2.902,14906.45,82.8,0,0,0,317.63333
1/13/2018 1:00,23.352,8.548,14726.24,102,0,65,0,324.2
1/13/2018 2:00,18.776,4.396,14754.12,83.6,0,0,0,312.93335
1/13/2018 3:00,59.798,4.45,14753.08,245.8,0,0,690,306.63333
1/13/2018 4:00,20.344,4.618,14788.56,90.6,0,0,34,305.06668
1/13/2018 5:00,18.496,4.4960003,14737.96,83.4,0,0,0,308.26666
1/13/2018 6:00,109.294,10.772,14626.16,458.8,0,66,473,1282.5667
1/13/2018 7:00,142.388,2.94,14426.32,591.4,15,0,1064,1294.1333
1/13/2018 8:00,170.174,5.44,14504.9,705.4,560,0,1076,1200.2333
1/13/2018 9:00,134.828,7.514,14589.55,557.4,565,0,1087,595.1333
1/13/2018 10:00,88.232,5.034,14595.32,362,0,1,1089,380.53336
1/13/2018 11:00,92.934,7.1280003,14514.7,381.4,0,63,1077,408.9
1/13/2018 12:00,99.858,5.166,14619.35,419.4,0,0,1092,572.3
1/13/2018 13:00,86.498,4.528,14685.85,352.4,0,0,1101,340.63333
1/13/2018 14:00,86.722,4.226,14812.51,349.2,0,0,1120,325.36667
1/13/2018 15:00,88.506,4.912,14960.28,353,0,16,1142,317.1
1/13/2018 16:00,80.148,9.454,14841.75,325,0,51,945,339.8
1/13/2018 17:00,48.502,4.47,14652.9,201.6,0,0,0,808.36664
1/13/2018 18:00,122.016,8.058,14625.4,501.8,0,0,0,2033.6
1/13/2018 19:00,98.006,5.782,14517.24,403.6,0,0,0,1633.4333
1/13/2018 20:00,157.11,4.8120003,14494.14,648.2,0,40,923,1655.5
1/13/2018 21:00,163.5,5.856,14453.43,675.8,0,27,1068,1630
1/13/2018 22:00,160.16,4.354,14633.61,655.2,0,0,1094,1575.3334
1/13/2018 23:00,93.9,4.2860003,14800.19,376.4,0,0,1119,446
1/14/2018 0:00,26.036,3.2,14765.76,108.2,0,0,154,279.93335
1/14/2018 1:00,20.192,7.502,14766.97,86,0,59,0,277.53333
1/14/2018 2:00,17.936,4.012,14917.75,73.4,0,7,0,291.93332
1/14/2018 3:00,17.816,3.444,14977.93,72.2,0,0,0,296.93335
1/14/2018 4:00,17.77,3.326,14924.25,72.2,0,0,0,296.16666
1/14/2018 5:00,17.312,2.95,14845.06,72.2,0,3,0,285.53333
1/14/2018 6:00,60.312,9.176,14777.42,252.4,0,64,296,645.2
1/14/2018 7:00,138.898,4.478,14548.55,571.4,21,0,1082,1211.9667
1/14/2018 8:00,132.762,2.968,14659.94,541.8,570,0,1098,544.7
1/14/2018 9:00,140.038,5.076,14598.18,573,607,0,1089,637.9667
1/14/2018 10:00,106.214,7.292,14508.38,436.4,0,27,1076,667.23334
1/14/2018 11:00,112.318,5.852,14452.97,463,0,39,1068,764.9667
1/14/2018 12:00,107.36,3.134,14536.2,438,0,0,1080,709.3333
1/14/2018 13:00,76.844,2.618,14729.4,310.2,0,0,943,337.73334
1/14/2018 14:00,16.008,3.198,14866.22,65.2,0,0,0,266.8
1/14/2018 15:00,20.296,9.66,14980.31,88.2,0,57,0,281.26666
1/14/2018 16:00,25.544,4.968,14805.86,104.6,0,11,0,414.73334
1/14/2018 17:00,47.466,3.186,14649.66,192,0,0,0,791.1
1/14/2018 18:00,77.578,4.108,14528.61,320.2,0,0,0,1292.9667
1/14/2018 19:00,113.556,4.938,14412.44,473.19998,0,11,352,1529.6
1/14/2018 20:00,164.528,11.88,14319.54,692.6,0,54,804,1884.1333
1/14/2018 21:00,196.888,7.324,14302.68,828,506,1,974,1800.4667
1/14/2018 22:00,109.6,3.958,14585.53,452.2,572,0,303,951.6667
1/14/2018 23:00,15.806,2.59,14775.55,64,1,0,0,262.43335
1/15/2018 0:00,19.566,7.46,14848.87,82.6,0,49,0,277.1
1/15/2018 1:00,16.498,3.784,14684.66,68,0,18,0,256.96667
1/15/2018 2:00,16.228,2.954,14716.99,66.6,0,0,0,270.46667
1/15/2018 3:00,15.946,2.816,14642.96,65,0,0,0,265.76666
1/15/2018 4:00,50.784,2.992,14674.84,207.40001,0,0,578,268.4
1/15/2018 5:00,19.184,7.376,14710.03,82,0,63,0,256.73334
1/15/2018 6:00,39.946,2.932,14732.18,168.2,0,0,0,665.76666
1/15/2018 7:00,127.01,3.876,14330.26,530.2,0,0,885,1231.8334
1/15/2018 8:00,97.556,3.638,14430,403,0,0,1065,560.93335
1/15/2018 9:00,82.718,5.066,14532.08,337.8,0,35,1080,263.63333
1/15/2018 10:00,80.164,4.426,14373.8,330.2,0,29,1056,251.06667
1/15/2018 11:00,78.044,2.46,14314.05,322.6,0,0,1048,252.73334
1/15/2018 12:00,79.376,3.228,14492.87,323,0,0,1073,249.93333
1/15/2018 13:00,62.818,3.67,14569.59,255.2,0,0,793,253.96666
1/15/2018 14:00,20.586,9.026,14692.74,90,0,66,0,277.1
1/15/2018 15:00,16.33,3.994,14814.46,67.8,0,0,0,272.16666
1/15/2018 16:00,15.278,3.014,14803.14,61.4,0,0,0,254.63333
1/15/2018 17:00,24.568,4.2400002,14531.48,100.4,0,0,0,409.46667
1/15/2018 18:00,67.114,5.008,14383.61,279.2,329,24,0,765.56665
1/15/2018 19:00,170.982,15.762,14321.11,725.4,1258,42,311,1238.7
1/15/2018 20:00,201.84,4,14320.45,845.8,536,0,1048,1780
1/15/2018 21:00,153.376,3.04,14391.85,638.2,119,0,624,1813.2667
1/15/2018 22:00,80.72,2.436,14738.37,338.6,489,0,0,856.3333
1/15/2018 23:00,27.436,8.348,14900.25,121,0,64,0,393.26666
1/16/2018 0:00,22.722,3.176,14829.84,96.6,0,0,0,378.7
1/16/2018 1:00,19.828,2.712,14687.02,87.4,0,0,0,330.46667
1/16/2018 2:00,18.682001,2.378,14701.22,81.4,0,0,0,311.36667
1/16/2018 3:00,60.018,5.3120003,14683.7,247.4,0,33,654,313.3
1/16/2018 4:00,20.486,4.718,14783.93,87.4,0,31,0,310.43332
1/16/2018 5:00,18.306,1.9959999,14688.88,80.4,0,0,0,305.1
1/16/2018 6:00,86.23,3.328,14696.95,357.4,0,0,523,914.1667
1/16/2018 7:00,145.826,3.606,14404.99,606.2,0,0,1062,1368.4333
1/16/2018 8:00,99.672,6.822,14517.7,408.8,0,60,1077,524.2
1/16/2018 9:00,83.43,3.282,14526.68,341.2,0,0,1078,312.5
1/16/2018 10:00,82.936,3.932,14511.17,339,0,0,1077,305.26666
1/16/2018 11:00,62.248,3.262,14438.68,259.6,0,0,733,304.46667
1/16/2018 12:00,21.446001,5.642,14579.73,92.6,0,39,0,318.43332
1/16/2018 13:00,20.786,6.346,14575.99,94.200005,0,22,0,324.43332
1/16/2018 14:00,67.342,7.94,14737.02,279.6,0,0,418,704.36664
1/16/2018 15:00,128.944,5.87,14763.7,525.2,0,645,1113,391.06665
1/16/2018 16:00,145.752,14.118,14683.07,598.6,0,21,1101,1307.2
1/16/2018 17:00,249.076,17.132,14145.15,1061.4,1140,42,1024,1945.2667
1/16/2018 18:00,191.448,11.196,14303.3,803,429,0,1046,1715.8
1/16/2018 19:00,297.492,15.558,14302.24,1251.8,1031,473,1046,2408.2
1/16/2018 20:00,391.178,25.896,14218.21,1664.8,1569,1692,1034,2224.6333
1/16/2018 21:00,204.114,16.992,14375.65,861.4,1014,55,487,1845.9
1/16/2018 22:00,158.912,5.184,14552.51,656.6,58,36,659,1895.5333
1/16/2018 23:00,169.68,3.522,14591.99,696.4,570,9,1088,1161
1/17/2018 0:00,133.47,8.172,14687.26,549,595,54,205,1370.5
1/17/2018 1:00,85.76,4.714,14537.47,351.8,0,31,0,1398.3334
1/17/2018 2:00,85.31,2.612,14700.14,345.8,0,9,0,1412.8334
1/17/2018 3:00,87.159996,3.016,14641.58,354.6,0,10,0,1442.6666
1/17/2018 4:00,86.198,4.822,14684.09,349.4,0,36,0,1400.6333
1/17/2018 5:00,107.2,5.818,14649.68,437.6,0,30,372,1384.6666
1/17/2018 6:00,104.134,3.3439999,14651.08,423.8,0,0,138,1597.5667
1/17/2018 7:00,202.642,6.068,14371.77,846.8,0,0,879,2498.3667
1/17/2018 8:00,191.43,5.218,14597.56,785.4,0,21,1088,2081.5
1/17/2018 9:00,187.454,7.058,14444.57,780.4,0,479,1067,1578.2333
1/17/2018 10:00,135.86,3.604,14233.58,569.6,0,78,850,1336.3334
1/17/2018 11:00,90.994,9.356,14295.45,383.19998,0,0,59,1457.5667
1/17/2018 12:00,118.344,10.318,14463.97,495,0,20,1070,882.4
1/17/2018 13:00,127.444,9.8,14547.84,529.8,529,46,1081,468.06668
1/17/2018 14:00,100.052,4.396,14683.25,409.4,137,0,1101,429.53333
1/17/2018 15:00,60.948,4.75,14741.49,262.4,507,0,115,393.8
1/17/2018 16:00,179.444,9.108,14614.25,751,0,2042,0,948.73334
1/17/2018 17:00,201.298,9.028,14287.88,844.6,0,145,977,2232.9668
1/17/2018 18:00,179.094,11.648,14242.5,754.6,0,36,1038,1910.9
1/17/2018 19:00,206.354,13.888,14282.73,870.4,709,10,1043,1677.2334
1/17/2018 20:00,153.032,9.878,14286.72,643.8,0,43,1044,1463.5333
1/17/2018 21:00,219.948,10.308,14237.65,928.4,0,44,1037,2584.8
1/17/2018 22:00,144.204,3.576,14434.55,597,0,10,1064,1329.4
1/17/2018 23:00,130.046,4.044,14632.36,529.8,0,10,1094,1063.4333
1/18/2018 0:00,69.898,6.186,14737.42,284.4,0,44,812,308.96667
1/18/2018 1:00,19.82,4.518,14580.19,82.6,0,28,0,302.33334
1/18/2018 2:00,16.25,3.2680001,14763.17,69.8,0,0,0,270.83334
1/18/2018 3:00,15.59,3.994,14798.94,68.4,0,0,0,259.83334
1/18/2018 4:00,17.854,4.078,14830.91,74.200005,0,36,0,261.56668
1/18/2018 5:00,18.252,7.164,14839.69,81.8,0,32,0,272.2
1/18/2018 6:00,16.548,3.586,14858.39,69,0,0,0,275.8
1/18/2018 7:00,52.292,3.51,14674.38,221.40001,0,0,96,775.5333
1/18/2018 8:00,105.59,6.654,14596.52,435,0,26,783,950.8333
1/18/2018 9:00,180.666,11.398,14355.04,763.2,0,1799,0,1212.1
1/18/2018 10:00,114.238,3.712,14458.75,481.2,0,512,0,1391.9667
1/18/2018 11:00,212.008,19.63,14269.82,903.4,1625,64,115,1729.4667
1/18/2018 12:00,171.63,20.72,14352.74,730.6,280,56,1053,1471.5
1/18/2018 13:00,131.092,3.054,14613.81,542,202,10,1091,881.8667
1/18/2018 14:00,223.012,9.378,14575.3,920.8,397,907,1085,1327.8667
1/18/2018 15:00,252.61,22.376,14669.07,1039.2,577,787,1098,1748.1666
1/18/2018 16:00,153.382,7.784,14686.15,628.4,0,56,1100,1400.3667
1/18/2018 17:00,131.222,3.23,14468.32,544.8,0,9,54,2124.0332
1/18/2018 18:00,212.83,12.69,14273.23,896.8,591,9,139,2808.1667
1/18/2018 19:00,274.382,25.05,14169.73,1172.2,925,297,1027,2324.0334
1/18/2018 20:00,216.414,3.826,14255.05,914.6,5,570,1040,1991.9
1/18/2018 21:00,291.642,7.824,14280.81,1226.6,492,1380,1043,1945.7
1/18/2018 22:00,161.63,9.484,14559.52,664.6,555,70,1082,986.8333
1/18/2018 23:00,95.342,6.726,14740.53,386.4,0,9,1109,471.03333
1/19/2018 0:00,53.188,7.736,14759.76,223,0,43,526,317.46667
1/19/2018 1:00,17.21,3.354,14674.28,73.4,0,10,0,276.83334
1/19/2018 2:00,17.83,3.394,14841.63,75.2,0,10,0,287.16666
1/19/2018 3:00,20.49,6.572,14813.7,88.2,0,44,0,297.5
1/19/2018 4:00,18.038,3.124,14745.23,75.2,0,9,0,291.63333
1/19/2018 5:00,18.9,5.368,14742.45,81.4,0,33,0,282
1/19/2018 6:00,61.296,3.466,14611.37,259.2,0,0,325,696.6
1/19/2018 7:00,168.522,3.128,14361.67,705.6,0,0,1055,1753.7
1/19/2018 8:00,148.112,5.748,14389.82,615,0,32,1058,1378.5333
1/19/2018 9:00,81.438,3.07,14495.54,333.2,0,0,1074,283.3
1/19/2018 10:00,83.55,5.606,14560.24,341,0,27,1083,282.5
1/19/2018 11:00,81.86,3.616,14541.1,335.8,0,6,1079,279.33334
1/19/2018 12:00,81.536,2.84,14552.05,333.4,0,0,1082,276.93335
1/19/2018 13:00,83.708,5.42,14560.07,341.4,0,33,1083,279.13333
1/19/2018 14:00,58.202,2.956,14682.9,237.8,0,0,695,275.03333
1/19/2018 15:00,17.764,5.12,14712.19,75.2,0,23,0,273.06668
1/19/2018 16:00,16.872,4.212,14688.42,73.8,0,10,0,271.2
1/19/2018 17:00,22.728,4.922,14510.63,97.2,0,0,0,378.8
1/19/2018 18:00,55.052,6.344,14477.93,233.2,0,32,0,885.5333
1/19/2018 19:00,106.816,8.398,14403.58,444.4,0,0,0,1780.2667
1/19/2018 20:00,216.642,5.644,14245.24,914.4,521,20,807,2262.7
1/19/2018 21:00,158.938,7.188,14338.54,665.8,214,12,412,2019.9667
1/19/2018 22:00,89.168,5.482,14556.32,373.2,383,0,0,1103.1333
1/19/2018 23:00,22.006,6.566,14837.03,95.2,0,32,0,334.76666
1/20/2018 0:00,18.43,6.246,14820.73,79.4,0,0,0,307.16666
1/20/2018 1:00,16.986,5.746,14705.48,72.6,0,10,0,273.1
1/20/2018 2:00,16.992,5.26,14802.5,71.4,0,22,0,261.2
1/20/2018 3:00,15.62,4.836,14787.19,63,0,0,0,260.33334
1/20/2018 4:00,62.648,5.5099998,14713.95,255.8,0,31,749,264.13333
1/20/2018 5:00,15.728,4.478,14796.67,67.6,0,0,0,262.13333
1/20/2018 6:00,89.326004,3.932,14657.46,372,0,0,457,1031.7667
1/20/2018 7:00,143.852,7.396,14464.2,593.8,0,31,1069,1297.5333
1/20/2018 8:00,116.198,8.652,14357.39,485.80002,0,0,1054,882.6333
1/20/2018 9:00,90.968,7.062,14484.53,375,0,19,1072,425.13333
1/20/2018 10:00,101.57,10.622,14460.78,428.19998,0,13,1069,610.8333
1/20/2018 11:00,87.28,2.9320002,14439.47,359.8,0,0,1065,389.66666
1/20/2018 12:00,106.104,8.308001,14476.19,442.4,0,31,1071,666.4
1/20/2018 13:00,91.2,3.388,14506.79,372.6,0,0,1075,445
1/20/2018 14:00,81.304,3.57,14643.42,330.2,0,0,1095,260.06668
1/20/2018 15:00,84.63,6.302,14759.91,342.2,0,32,1112,266.5
1/20/2018 16:00,83.726,2.908,14817.52,335.6,0,0,1120,275.43335
1/20/2018 17:00,80.256,6.29,14550.62,328.8,0,27,934,376.6
1/20/2018 18:00,35.022,4.618,14459.18,144.4,0,4,0,579.7
1/20/2018 19:00,63.418,5.326,14432.37,262,0,0,0,1056.9667
1/20/2018 20:00,105.5,6.856,14432.12,437.4,0,31,0,1727.3334
1/20/2018 21:00,97.714,4.03,14570.65,402.2,0,0,0,1628.5667
1/20/2018 22:00,90.996,4.634,14653.79,371.4,0,9,517,990.6
1/20/2018 23:00,42.56,4.978,14702.88,177.2,0,22,268,419.33334
1/21/2018 0:00,19.454,3.584,14715.85,82.6,0,0,0,324.23334
1/21/2018 1:00,18.838,5.82,14612.41,81.4,0,31,0,282.96667
1/21/2018 2:00,16.064,2.772,14767.39,64.6,0,0,0,267.73334
1/21/2018 3:00,15.4140005,2.224,14755.71,61,0,0,0,256.9
1/21/2018 4:00,17.37,5.704,14724.31,71.8,0,31,0,258.5
1/21/2018 5:00,15.376,2.742,14724.05,62.8,0,0,0,256.26666
1/21/2018 6:00,118.318,7.712,14600.79,490.19998,0,8,806,1157.9667
1/21/2018 7:00,166.968,7.288,14394.17,695.2,0,315,1059,1408.8
1/21/2018 8:00,144.626,3.296,14585.29,590.8,0,173,1087,1150.4333
1/21/2018 9:00,104.84,6.296,14607.82,427.8,0,32,1090,625.3333
1/21/2018 10:00,79.186,4.752,14440.49,324.19998,0,0,1065,254.76666
1/21/2018 11:00,81.812,4.506,14583.58,330.8,0,0,1086,277.53333
1/21/2018 12:00,94.992,7.78,14720.92,388.6,0,32,1106,445.2
1/21/2018 13:00,92.645996,6.46,14731.24,376.4,0,0,1108,436.1
1/21/2018 14:00,45.36,6.534,14915.7,185.4,0,12,376,368
1/21/2018 15:00,18.706,4.164,14977.0205,77.200005,0,21,0,290.76666
1/21/2018 16:00,63.994,4.616,14713.94,265.2,522,0,0,544.56665
1/21/2018 17:00,62.454,7.638,14456.86,258.2,68,31,0,941.9
1/21/2018 18:00,100.398,3.516,14421.1,418,558,0,0,1115.3
1/21/2018 19:00,52.256,4.946,14565.56,216.2,0,0,0,870.93335
1/21/2018 20:00,104.354004,8.26,14516.54,432.2,0,32,592,1115.2334
1/21/2018 21:00,214.812,5.558,14448.0205,899.4,0,1112,455,2013.2
1/21/2018 22:00,67.7,6.538,14684.46,288,0,293,0,835.3333
1/21/2018 23:00,23.496,5.338,14848.25,101.8,0,36,0,355.6
1/22/2018 0:00,21.69,6.172,14832.4,94.200005,0,37,0,324.5
1/22/2018 1:00,20.702,6.656,14650.25,92.200005,0,15,0,330.03333
1/22/2018 2:00,19.496,4.55,14870.28,83.6,0,10,0,314.93335
1/22/2018 3:00,21.088,5.55,14838.85,91.200005,0,43,0,308.46667
1/22/2018 4:00,66.53,3.4160001,14834.5,270,0,10,785,313.8333
1/22/2018 5:00,20.268,4.316,14841.83,87,0,20,0,317.8
1/22/2018 6:00,39.436,4.654,14783.26,172.2,0,15,0,642.26666
1/22/2018 7:00,122.222,3.292,14357.42,511.2,0,0,1011,1026.0333
1/22/2018 8:00,142.158,6.942,14392.65,591.2,0,31,1059,1279.3
1/22/2018 9:00,82.92,3.634,14489.5205,339.2,0,0,1073,309
1/22/2018 10:00,82.436,3.4580002,14455,336.6,0,0,1067,306.93332
1/22/2018 11:00,90.656,7.3980002,14464.25,375,0,32,1069,409.93335
1/22/2018 12:00,86.498,5.388,14591.11,353.8,0,0,1087,354.63333
1/22/2018 13:00,21.832,5.906,14565.66,97,0,25,33,305.86667
1/22/2018 14:00,18.866,4.356,14614.96,84.4,0,7,0,307.43335
1/22/2018 15:00,23.52,3.7680001,14826.29,102,0,0,0,392
1/22/2018 16:00,36.312,5.328,14759.89,150,0,32,0,573.2
1/22/2018 17:00,22.716,4.324,14654.99,100,0,0,0,378.6
1/22/2018 18:00,60.188,4.514,14536.88,250,0,4,0,999.13336
1/22/2018 19:00,41.594,4.234,14593.98,172.6,0,28,0,665.23334
1/22/2018 20:00,23.08,3.6920002,14535.17,95.2,0,0,0,384.66666
1/22/2018 21:00,94.722,5.714,14536.12,390.8,0,32,425,1121.7
1/22/2018 22:00,58.824,4.614,14613.36,243.8,0,0,637,343.4
1/22/2018 23:00,19.602,3.724,14730.53,86.4,0,0,0,326.7
1/23/2018 0:00,21.362,5.116,14819.28,88.4,0,33,0,323.03333
1/23/2018 1:00,18.838001,2.47,14887.6,81.200005,0,0,0,313.96667
1/23/2018 2:00,19.78,3.282,14879.5,83.6,0,15,0,314.66666
1/23/2018 3:00,19.92,3.85,14883.59,85.200005,0,18,0,314
1/23/2018 4:00,19.474,3.106,14789.98,84.200005,0,0,0,324.56668
1/23/2018 5:00,21.33,5.388,14704.17,91.6,0,33,0,322.5
1/23/2018 6:00,86.822,4.724,14696.4,361.8,0,0,423,1024.0333
1/23/2018 7:00,144.332,3.962,14306.56,604,22,0,1046,1337.5333
1/23/2018 8:00,121.642,4.034,14346.2,509,579,33,1052,363.36667
1/23/2018 9:00,115.493996,2.716,14241,486,582,0,1037,305.9
1/23/2018 10:00,105.518,3.102,14331.14,439.4,0,21,1049,688.6333
1/23/2018 11:00,95.574,5.756,14397.04,399.2,0,12,1059,521.9
1/23/2018 12:00,102.22,7.738,14463.34,423,0,0,1069,634.6667
1/23/2018 13:00,118.428,4.77,14277.48,496.4,391,33,1042,507.8
1/23/2018 14:00,143.748,10.088,14538.12,594.8,504,0,1079,812.8
1/23/2018 15:00,95.316,6.1480002,14680.61,386.4,0,0,1074,514.6
1/23/2018 16:00,39.158,7.768,14662.92,167.2,0,33,0,619.63336
1/23/2018 17:00,77.952,6.992,14376.37,327.8,0,0,271,1028.2
1/23/2018 18:00,160.92,5.206,14258.33,674.4,0,23,1039,1620
1/23/2018 19:00,131.86,8.084,14354.32,552.2,0,9,131,2057.6667
1/23/2018 20:00,86.8,8.84,14651.85,360,0,0,0,1446.6666
1/23/2018 21:00,42.46,6.402,14646.55,174.2,0,32,0,675.6667
1/23/2018 22:00,41.816,3.802,14647.04,170.4,0,0,0,696.93335
1/23/2018 23:00,79.772,2.954,14747.9,324,0,0,775,554.5333
1/24/2018 0:00,21.392,6.48,14718.08,96.200005,0,32,0,324.53333
1/24/2018 1:00,19.824,4,14726.27,86.6,0,0,0,330.4
1/24/2018 2:00,20.612,5.154,14799.84,89.6,0,16,0,327.53333
1/24/2018 3:00,19.922,4.02,14808.54,84.8,0,17,0,315.03333
1/24/2018 4:00,19.084,2.808,14883.94,81.200005,0,0,0,318.06668
1/24/2018 5:00,20.848,5.188,14828.93,89,0,32,0,315.46667
1/24/2018 6:00,19.606,3.25,14760.69,83.200005,0,0,0,326.76666
1/24/2018 7:00,91.376,4.298,14628.28,379.8,0,0,563,959.93335
1/24/2018 8:00,165.992,5.352,14523.93,685.8,0,486,1078,1202.5333
1/24/2018 9:00,99.672,3.2779999,14498.81,411.4,0,173,1074,414.2
1/24/2018 10:00,111.704,5.708,14531.74,460.2,425,0,1079,357.73334
1/24/2018 11:00,304.404,24.458,14276.56,1295,1161,2251,1042,619.39996
1/24/2018 12:00,213.79199,12.894,14368.64,902.2,1790,244,841,688.2
1/24/2018 13:00,174.96,12.594,14403.22,738.6,685,1053,851,327
1/24/2018 14:00,51.154,4.378,14614.73,214.4,541,36,0,275.56668
1/24/2018 15:00,18.822,5.53,14706.12,80,0,38,0,275.7
1/24/2018 16:00,22.124,4.162,14641.51,93.799995,0,15,0,353.73334
1/24/2018 17:00,63.91,3.356,14420.47,265,0,6,0,1059.1666
